"81389";"81-389";"54,51889";"18,53188"
"81390";"81-390";"54,51889";"18,53188"
"81391";"81-391";"54,51889";"18,53188"
"81392";"81-392";"54,51889";"18,53188"
"81393";"81-393";"54,51889";"18,53188"
"81394";"81-394";"54,51889";"18,53188"
"81395";"81-395";"54,51889";"18,53188"
"81396";"81-396";"54,51889";"18,53188"
"81397";"81-397";"54,51889";"18,53188"
"81399";"81-399";"54,51889";"18,53188"
"81400";"81-400";"54,51889";"18,53188"
"81401";"81-401";"54,51889";"18,53188"
"81402";"81-402";"54,51889";"18,53188"
"81403";"81-403";"54,51889";"18,53188"
"81404";"81-404";"54,51889";"18,53188"
"81405";"81-405";"54,51889";"18,53188"
"81406";"81-406";"54,51889";"18,53188"
"81407";"81-407";"54,51889";"18,53188"
"81408";"81-408";"54,51889";"18,53188"
"81409";"81-409";"54,51889";"18,53188"
"81410";"81-410";"54,51889";"18,53188"
"81411";"81-411";"54,51889";"18,53188"
"81412";"81-412";"54,51889";"18,53188"
"81413";"81-413";"54,51889";"18,53188"
"81414";"81-414";"54,51889";"18,53188"
"81415";"81-415";"54,51889";"18,53188"
"81416";"81-416";"54,51889";"18,53188"
"81417";"81-417";"54,51889";"18,53188"
"81418";"81-418";"54,51889";"18,53188"
"81420";"81-420";"54,51889";"18,53188"
"81421";"81-421";"54,51889";"18,53188"
"81422";"81-422";"54,51889";"18,53188"
"81423";"81-423";"54,51889";"18,53188"
"81424";"81-424";"54,51889";"18,53188"
"81425";"81-425";"54,51889";"18,53188"
"81426";"81-426";"54,51889";"18,53188"
"81427";"81-427";"54,51889";"18,53188"
"81428";"81-428";"54,51889";"18,53188"
"81429";"81-429";"54,51889";"18,53188"
"81431";"81-431";"54,51889";"18,53188"
"81432";"81-432";"54,51889";"18,53188"
"81433";"81-433";"54,51889";"18,53188"
"81434";"81-434";"54,51889";"18,53188"
"81435";"81-435";"54,51889";"18,53188"
"81436";"81-436";"54,51889";"18,53188"
"81437";"81-437";"54,51889";"18,53188"
"81438";"81-438";"54,51889";"18,53188"
"81439";"81-439";"54,51889";"18,53188"
"81440";"81-440";"54,51889";"18,53188"
"81441";"81-441";"54,51889";"18,53188"
"81442";"81-442";"54,51889";"18,53188"
"81448";"81-448";"54,51889";"18,53188"
"81449";"81-449";"54,51889";"18,53188"
"81450";"81-450";"54,51889";"18,53188"
"81451";"81-451";"54,51889";"18,53188"
"81452";"81-452";"54,51889";"18,53188"
"81453";"81-453";"54,51889";"18,53188"
"81454";"81-454";"54,51889";"18,53188"
"81455";"81-455";"54,51889";"18,53188"
"81456";"81-456";"54,51889";"18,53188"
"81457";"81-457";"54,51889";"18,53188"
"81458";"81-458";"54,51889";"18,53188"
"81459";"81-459";"54,51889";"18,53188"
"81460";"81-460";"54,51889";"18,53188"
"81461";"81-461";"54,51889";"18,53188"
"81462";"81-462";"54,51889";"18,53188"
"81463";"81-463";"54,51889";"18,53188"
"81464";"81-464";"54,51889";"18,53188"
"81465";"81-465";"54,51889";"18,53188"
"81466";"81-466";"54,51889";"18,53188"
"81467";"81-467";"54,51889";"18,53188"
"81468";"81-468";"54,51889";"18,53188"
"81469";"81-469";"54,51889";"18,53188"
"81470";"81-470";"54,51889";"18,53188"
"81471";"81-471";"54,51889";"18,53188"
"81472";"81-472";"54,51889";"18,53188"
"81473";"81-473";"54,51889";"18,53188"
"81474";"81-474";"54,51889";"18,53188"
"81475";"81-475";"54,51889";"18,53188"
"81476";"81-476";"54,51889";"18,53188"
"81500";"81-500";"54,51889";"18,53188"
"81501";"81-501";"54,51889";"18,53188"
"81502";"81-502";"54,51889";"18,53188"
"81503";"81-503";"54,51889";"18,53188"
"81504";"81-504";"54,51889";"18,53188"
"81505";"81-505";"54,51889";"18,53188"
"81506";"81-506";"54,51889";"18,53188"
"81507";"81-507";"54,51889";"18,53188"
"81508";"81-508";"54,51889";"18,53188"
"81509";"81-509";"54,51889";"18,53188"
"81510";"81-510";"54,51889";"18,53188"
"81511";"81-511";"54,51889";"18,53188"
"81512";"81-512";"54,51889";"18,53188"
"81513";"81-513";"54,51889";"18,53188"
"81514";"81-514";"54,51889";"18,53188"
"81515";"81-515";"54,51889";"18,53188"
"81516";"81-516";"54,51889";"18,53188"
"81517";"81-517";"54,51889";"18,53188"
"81518";"81-518";"54,51889";"18,53188"
"81519";"81-519";"54,51889";"18,53188"
"81520";"81-520";"54,51889";"18,53188"
"81521";"81-521";"54,51889";"18,53188"
"81522";"81-522";"54,51889";"18,53188"
"81523";"81-523";"54,51889";"18,53188"
