"9442";"09-442";"52,56701";"19,80706"
"9450";"09-450";"52,38987";"20,19081"
"9451";"09-451";"52,57306";"19,89109"
"9452";"09-452";"52,56037";"20,00219"
"9454";"09-454";"52,54087";"20,11889"
"9460";"09-460";"52,80323";"20,0161"
"9470";"09-470";"52,49992";"20,02945"
"9471";"09-471";"52,48914";"19,93842"
"9472";"09-472";"52,50588";"19,83736"
"9500";"09-500";"52,42938";"19,46194"
"9504";"09-504";"52,4878";"19,47464"
"9505";"09-505";"52,58271";"19,47996"
"9506";"09-506";"52,5451";"19,57273"
"9520";"09-520";"52,46621";"19,61137"
"9522";"09-522";"52,47786";"19,74615"
"9530";"09-530";"52,39849";"19,73509"
"9533";"09-533";"52,36942";"19,93881"
"9540";"09-540";"52,33046";"19,86766"
"9541";"09-541";"52,30281";"19,70982"
"9542";"09-542";"52,35709";"19,75855"
"9543";"09-543";"52,27789";"19,66158"
"9550";"09-550";"51,90033";"19,48829"
"10001";"10-001";"53,77995";"20,49416"
"10003";"10-003";"53,77995";"20,49416"
"10004";"10-004";"53,77995";"20,49416"
"10005";"10-005";"53,77995";"20,49416"
"10006";"10-006";"53,77995";"20,49416"
"10007";"10-007";"53,77995";"20,49416"
"10008";"10-008";"53,77995";"20,49416"
"10009";"10-009";"53,77995";"20,49416"
"10010";"10-010";"53,77995";"20,49416"
"10011";"10-011";"53,77995";"20,49416"
"10012";"10-012";"53,77995";"20,49416"
"10013";"10-013";"53,77995";"20,49416"
"10014";"10-014";"53,77995";"20,49416"
"10015";"10-015";"53,77995";"20,49416"
"10016";"10-016";"53,77995";"20,49416"
"10017";"10-017";"53,77995";"20,49416"
"10018";"10-018";"53,77995";"20,49416"
"10019";"10-019";"53,77995";"20,49416"
"10020";"10-020";"53,77995";"20,49416"
"10021";"10-021";"53,77995";"20,49416"
"10022";"10-022";"53,77995";"20,49416"
"10023";"10-023";"53,77995";"20,49416"
"10024";"10-024";"53,77995";"20,49416"
"10025";"10-025";"53,77995";"20,49416"
"10026";"10-026";"53,77995";"20,49416"
"10027";"10-027";"53,77995";"20,49416"
"10028";"10-028";"53,77995";"20,49416"
"10029";"10-029";"53,77995";"20,49416"
"10030";"10-030";"53,77995";"20,49416"
"10031";"10-031";"53,77995";"20,49416"
"10032";"10-032";"53,77995";"20,49416"
"10033";"10-033";"53,77995";"20,49416"
"10034";"10-034";"53,77995";"20,49416"
"10035";"10-035";"53,77995";"20,49416"
"10036";"10-036";"53,77995";"20,49416"
"10037";"10-037";"53,77995";"20,49416"
"10038";"10-038";"53,77995";"20,49416"
"10039";"10-039";"53,77995";"20,49416"
"10040";"10-040";"53,77995";"20,49416"
"10041";"10-041";"53,77995";"20,49416"
"10042";"10-042";"53,77995";"20,49416"
"10043";"10-043";"53,77995";"20,49416"
"10044";"10-044";"53,77995";"20,49416"
"10045";"10-045";"53,77995";"20,49416"
"10046";"10-046";"53,77995";"20,49416"
"10047";"10-047";"53,77995";"20,49416"
"10048";"10-048";"53,77995";"20,49416"
"10049";"10-049";"53,77995";"20,49416"
"10050";"10-050";"53,77995";"20,49416"
"10051";"10-051";"53,77995";"20,49416"
"10052";"10-052";"53,77995";"20,49416"
"10053";"10-053";"53,77995";"20,49416"
"10054";"10-054";"53,77995";"20,49416"
"10055";"10-055";"53,77995";"20,49416"
"10056";"10-056";"53,77995";"20,49416"
"10057";"10-057";"53,77995";"20,49416"
"10059";"10-059";"53,77995";"20,49416"
"10061";"10-061";"53,77995";"20,49416"
"10062";"10-062";"53,77995";"20,49416"
"10063";"10-063";"53,77995";"20,49416"
"10064";"10-064";"53,77995";"20,49416"
"10065";"10-065";"53,77995";"20,49416"
"10066";"10-066";"53,77995";"20,49416"
"10067";"10-067";"53,77995";"20,49416"
"10068";"10-068";"53,77995";"20,49416"
"10069";"10-069";"53,77995";"20,49416"
"10070";"10-070";"53,77995";"20,49416"
"10072";"10-072";"53,77995";"20,49416"
"10073";"10-073";"53,77995";"20,49416"
"10074";"10-074";"53,77995";"20,49416"
"10075";"10-075";"53,77995";"20,49416"
"10076";"10-076";"53,77995";"20,49416"
"10077";"10-077";"53,77995";"20,49416"
"10078";"10-078";"53,77995";"20,49416"
"10079";"10-079";"53,77995";"20,49416"
"10080";"10-080";"53,77995";"20,49416"
"10081";"10-081";"53,77995";"20,49416"
"10082";"10-082";"53,77995";"20,49416"
"10083";"10-083";"53,77995";"20,49416"
"10084";"10-084";"53,77995";"20,49416"
"10085";"10-085";"53,77995";"20,49416"
"10086";"10-086";"53,77995";"20,49416"
"10087";"10-087";"53,77995";"20,49416"
"10088";"10-088";"53,77995";"20,49416"
"10089";"10-089";"53,77995";"20,49416"
"10090";"10-090";"53,77995";"20,49416"
"10091";"10-091";"53,77995";"20,49416"
"10092";"10-092";"53,77995";"20,49416"
"10101";"10-101";"53,77995";"20,49416"
"10102";"10-102";"53,77995";"20,49416"
"10103";"10-103";"53,77995";"20,49416"
"10104";"10-104";"53,77995";"20,49416"
"10105";"10-105";"53,77995";"20,49416"
"10106";"10-106";"53,77995";"20,49416"
"10109";"10-109";"53,77995";"20,49416"
"10110";"10-110";"53,77995";"20,49416"
"10111";"10-111";"53,77995";"20,49416"
"10112";"10-112";"53,77995";"20,49416"
"10113";"10-113";"53,77995";"20,49416"
"10114";"10-114";"53,77995";"20,49416"
"10115";"10-115";"53,77995";"20,49416"
"10116";"10-116";"53,77995";"20,49416"
"10117";"10-117";"53,77995";"20,49416"
"10118";"10-118";"53,77995";"20,49416"
"10119";"10-119";"53,77995";"20,49416"
"10120";"10-120";"53,77995";"20,49416"
"10121";"10-121";"53,77995";"20,49416"
"10123";"10-123";"53,77995";"20,49416"
"10124";"10-124";"53,77995";"20,49416"
"10125";"10-125";"53,77995";"20,49416"
"10126";"10-126";"53,77995";"20,49416"
"10127";"10-127";"53,77995";"20,49416"
"10129";"10-129";"53,77995";"20,49416"
"10130";"10-130";"53,77995";"20,49416"
"10131";"10-131";"53,77995";"20,49416"
"10132";"10-132";"53,77995";"20,49416"
"10133";"10-133";"53,77995";"20,49416"
"10135";"10-135";"53,77995";"20,49416"
"10136";"10-136";"53,77995";"20,49416"
"10137";"10-137";"53,77995";"20,49416"
"10138";"10-138";"53,77995";"20,49416"
"10139";"10-139";"53,77995";"20,49416"
"10140";"10-140";"53,77995";"20,49416"
"10141";"10-141";"53,77995";"20,49416"
"10142";"10-142";"53,77995";"20,49416"
"10143";"10-143";"53,77995";"20,49416"
"10144";"10-144";"53,77995";"20,49416"
"10145";"10-145";"53,77995";"20,49416"
"10147";"10-147";"53,77995";"20,49416"
"10148";"10-148";"53,77995";"20,49416"
"10149";"10-149";"53,77995";"20,49416"
"10150";"10-150";"53,77995";"20,49416"
"10151";"10-151";"53,77995";"20,49416"
"10153";"10-153";"53,77995";"20,49416"
"10154";"10-154";"53,77995";"20,49416"
"10155";"10-155";"53,77995";"20,49416"
"10156";"10-156";"53,77995";"20,49416"
"10157";"10-157";"53,77995";"20,49416"
"10158";"10-158";"53,77995";"20,49416"
"10159";"10-159";"53,77995";"20,49416"
"10160";"10-160";"53,77995";"20,49416"
"10161";"10-161";"53,77995";"20,49416"
"10162";"10-162";"53,77995";"20,49416"
"10163";"10-163";"53,77995";"20,49416"
"10164";"10-164";"53,77995";"20,49416"
"10165";"10-165";"53,77995";"20,49416"
"10166";"10-166";"53,77995";"20,49416"
"10167";"10-167";"53,77995";"20,49416"
"10168";"10-168";"53,77995";"20,49416"
"10169";"10-169";"53,77995";"20,49416"
"10170";"10-170";"53,77995";"20,49416"
"10171";"10-171";"53,77995";"20,49416"
"10172";"10-172";"53,77995";"20,49416"
"10173";"10-173";"53,77995";"20,49416"
"10174";"10-174";"53,77995";"20,49416"
"10175";"10-175";"53,77995";"20,49416"
"10176";"10-176";"53,77995";"20,49416"
"10177";"10-177";"53,77995";"20,49416"
"10178";"10-178";"53,77995";"20,49416"
"10179";"10-179";"53,77995";"20,49416"
"10180";"10-180";"53,77995";"20,49416"
"10181";"10-181";"53,77995";"20,49416"
"10182";"10-182";"53,77995";"20,49416"
"10183";"10-183";"53,77995";"20,49416"
"10184";"10-184";"53,77995";"20,49416"
"10185";"10-185";"53,77995";"20,49416"
"10186";"10-186";"53,77995";"20,49416"
"10187";"10-187";"53,77995";"20,49416"
"10188";"10-188";"53,77995";"20,49416"
"10189";"10-189";"53,77995";"20,49416"
"10190";"10-190";"53,77995";"20,49416"
"10191";"10-191";"53,77995";"20,49416"
"10192";"10-192";"53,77995";"20,49416"
"10201";"10-201";"53,77995";"20,49416"
"10202";"10-202";"53,77995";"20,49416"
"10203";"10-203";"53,77995";"20,49416"
"10204";"10-204";"53,77995";"20,49416"
"10205";"10-205";"53,77995";"20,49416"
"10206";"10-206";"53,77995";"20,49416"
"10207";"10-207";"53,77995";"20,49416"
"10208";"10-208";"53,77995";"20,49416"
