"54401";"54-401";"51,1";"17,03333"
"54402";"54-402";"51,1";"17,03333"
"54403";"54-403";"51,1";"17,03333"
"54404";"54-404";"51,1";"17,03333"
"54405";"54-405";"51,1";"17,03333"
"54406";"54-406";"51,1";"17,03333"
"54409";"54-409";"51,1";"17,03333"
"54411";"54-411";"51,1";"17,03333"
"54412";"54-412";"51,1";"17,03333"
"54413";"54-413";"51,1";"17,03333"
"54414";"54-414";"51,1";"17,03333"
"54424";"54-424";"51,1";"17,03333"
"54425";"54-425";"51,1";"17,03333"
"54426";"54-426";"51,1";"17,03333"
"54427";"54-427";"51,1";"17,03333"
"54428";"54-428";"51,1";"17,03333"
"54429";"54-429";"51,1";"17,03333"
"54430";"54-430";"51,1";"17,03333"
"54431";"54-431";"51,1";"17,03333"
"54432";"54-432";"51,1";"17,03333"
"54433";"54-433";"51,1";"17,03333"
"54434";"54-434";"51,1";"17,03333"
"54435";"54-435";"51,1";"17,03333"
"54436";"54-436";"51,1";"17,03333"
"54438";"54-438";"51,1";"17,03333"
"54440";"54-440";"51,1";"17,03333"
"54510";"54-510";"51,1";"17,03333"
"54511";"54-511";"51,1";"17,03333"
"54512";"54-512";"51,1";"17,03333"
"54513";"54-513";"51,1";"17,03333"
"54514";"54-514";"51,1";"17,03333"
"54515";"54-515";"51,1";"17,03333"
"54516";"54-516";"51,1";"17,03333"
"54517";"54-517";"51,1";"17,03333"
"54518";"54-518";"51,1";"17,03333"
"54519";"54-519";"51,1";"17,03333"
"54520";"54-520";"51,1";"17,03333"
"54530";"54-530";"51,1";"17,03333"
"54607";"54-607";"51,1";"17,03333"
"54608";"54-608";"51,1";"17,03333"
"54609";"54-609";"51,1";"17,03333"
"54610";"54-610";"51,1";"17,03333"
"54611";"54-611";"51,1";"17,03333"
"54612";"54-612";"51,1";"17,03333"
"54613";"54-613";"51,1";"17,03333"
"54614";"54-614";"51,1";"17,03333"
"54615";"54-615";"51,1";"17,03333"
"54616";"54-616";"51,1";"17,03333"
"54617";"54-617";"51,1";"17,03333"
"54618";"54-618";"51,1";"17,03333"
"54619";"54-619";"51,1";"17,03333"
"54620";"54-620";"51,1";"17,03333"
"54621";"54-621";"51,1";"17,03333"
"54622";"54-622";"51,1";"17,03333"
"55002";"55-002";"51,05";"17,25"
"55003";"55-003";"51,04609";"17,2451"
"55010";"55-010";"51,02596";"17,11464"
"55011";"55-011";"51,03384";"17,14743"
"55015";"55-015";"51,03333";"17,13333"
"55020";"55-020";"50,9808";"17,03671"
"55040";"55-040";"50,97054";"16,93508"
"55041";"55-041";"51,01948";"16,91998"
"55042";"55-042";"50,98804";"16,83363"
"55045";"55-045";"50,92159";"16,75664"
"55050";"55-050";"50,89992";"16,74441"
"55051";"55-051";"50,89992";"16,74441"
"55065";"55-065";"50,86421";"16,86873"
"55070";"55-070";"51,07322";"16,88221"
"55075";"55-075";"51,03611";"16,9677"
"55076";"55-076";"51,03611";"16,9677"
"55077";"55-077";"51,03611";"16,9677"
"55080";"55-080";"51,03098";"16,76767"
"55081";"55-081";"50,97529";"16,64961"
"55090";"55-090";"51,69286";"17,214"
"55091";"55-091";"51,18967";"17,27961"
"55093";"55-093";"51,14";"17,17798"
"55094";"55-094";"51,23214";"17,17333"
"55095";"55-095";"51,31913";"18,15096"
"55100";"55-100";"51,31076";"17,06331"
"55106";"55-106";"51,31624";"17,19832"
"55110";"55-110";"51,37116";"16,96025"
"55114";"55-114";"51,36666";"16,96667"
"55120";"55-120";"51,30137";"16,91465"
"55124";"55-124";"51,24831";"16,93298"
"55130";"55-130";"51,38762";"16,8506"
"55140";"55-140";"51,46672";"16,90564"
"55200";"55-200";"50,9466";"17,2926"
"55201";"55-201";"50,9466";"17,2926"
"55202";"55-202";"50,9466";"17,2926"
"55203";"55-203";"50,9466";"17,2926"
"55206";"55-206";"51,01872";"17,46174"
"55216";"55-216";"50,88334";"17,13333"
"55220";"55-220";"50,93889";"17,3"
"55221";"55-221";"50,93889";"17,3"
"55230";"55-230";"50,93889";"17,3"
"55231";"55-231";"50,93889";"17,3"
"55300";"55-300";"51,16406";"16,59509"
"55311";"55-311";"51,04587";"16,61051"
"55318";"55-318";"51,19796";"16,61064"
"55320";"55-320";"51,22038";"16,49365"
"55330";"55-330";"51,18843";"16,73595"
"55333";"55-333";"51,13542";"16,78402"
"55334";"55-334";"51,18817";"16,78831"
"55340";"55-340";"51,0374";"16,45469"
"55341";"55-341";"51,03333";"16,45"
"56100";"56-100";"51,33656";"16,64429"
"56110";"56-110";"51,27706";"16,45632"
"56120";"56-120";"51,27299";"16,70815"
"56121";"56-121";"51,27299";"16,70815"
"56122";"56-122";"51,27299";"16,70815"
"56150";"56-150";"51,43869";"16,51191"
"56160";"56-160";"51,47032";"16,6139"
"56200";"56-200";"51,66638";"16,53494"
"56209";"56-209";"51,52434";"16,54326"
"56210";"56-210";"51,56224";"16,69059"
"56215";"56-215";"51,68868";"16,36817"
"56300";"56-300";"51,5277";"17,27137"
"56305";"56-305";"51,49178";"17,47728"
"56306";"56-306";"51,49966";"17,16811"
"56320";"56-320";"51,47641";"17,35917"
"56330";"56-330";"51,63105";"17,35726"
