"87815";"87-815";"52,60375";"19,25211"
"87816";"87-816";"52,64817";"19,0678"
"87817";"87-817";"52,64817";"19,0678"
"87818";"87-818";"52,64817";"19,0678"
"87820";"87-820";"52,53019";"19,14767"
"87821";"87-821";"52,49412";"19,26496"
"87822";"87-822";"52,64817";"19,0678"
"87830";"87-830";"52,51157";"19,08694"
"87840";"87-840";"52,40574";"19,16441"
"87850";"87-850";"52,48618";"19,01339"
"87851";"87-851";"52,46532";"18,89116"
"87853";"87-853";"52,57238";"18,99433"
"87860";"87-860";"52,40513";"19,02759"
"87865";"87-865";"52,42073";"18,7627"
"87866";"87-866";"52,38074";"18,88278"
"87875";"87-875";"52,50327";"18,71246"
"87880";"87-880";"52,60532";"18,90173"
"87890";"87-890";"52,54178";"18,83254"
"88100";"88-100";"52,79886";"18,26387"
"88101";"88-101";"52,79886";"18,26387"
"88102";"88-102";"52,79886";"18,26387"
"88103";"88-103";"52,79886";"18,26387"
"88104";"88-104";"52,79886";"18,26387"
"88105";"88-105";"52,79886";"18,26387"
"88106";"88-106";"52,79886";"18,26387"
"88107";"88-107";"52,79886";"18,26387"
"88108";"88-108";"52,79886";"18,26387"
"88109";"88-109";"52,79886";"18,26387"
"88110";"88-110";"52,79886";"18,26387"
"88111";"88-111";"52,90212";"18,2767"
"88115";"88-115";"52,79886";"18,26387"
"88121";"88-121";"52,61283";"18,44274"
"88126";"88-126";"52,86167";"18,13655"
"88133";"88-133";"52,77868";"18,54329"
"88140";"88-140";"52,89461";"18,40785"
"88150";"88-150";"52,67562";"18,33131"
"88153";"88-153";"52,67562";"18,33131"
"88160";"88-160";"52,75328";"18,11328"
"88170";"88-170";"52,80178";"18,0853"
"88180";"88-180";"52,89943";"18,14564"
"88181";"88-181";"52,85476";"18,1941"
"88190";"88-190";"52,86607";"17,94625"
"88192";"88-192";"52,86666";"17,96667"
"88193";"88-193";"52,86607";"17,94625"
"88200";"88-200";"52,62481";"18,52771"
"88210";"88-210";"52,68398";"18,57762"
"88220";"88-220";"52,62926";"18,72208"
"88230";"88-230";"52,55111";"18,49905"
"88231";"88-231";"52,55757";"18,59522"
"88232";"88-232";"52,53889";"18,56667"
"88235";"88-235";"52,53889";"18,56667"
"88237";"88-237";"52,48309";"18,59573"
