"39400";"39-400";"50,57304";"21,67937"
"39401";"39-401";"50,57304";"21,67937"
"39402";"39-402";"50,57304";"21,67937"
"39403";"39-403";"50,57304";"21,67937"
"39405";"39-405";"50,57304";"21,67937"
"39407";"39-407";"50,57304";"21,67937"
"39410";"39-410";"50,56536";"21,87404"
"39432";"39-432";"50,6672";"21,84013"
"39434";"39-434";"50,65207";"21,78967"
"39442";"39-442";"50,51343";"21,66544"
"39450";"39-450";"50,49913";"21,54204"
"39460";"39-460";"50,42974";"21,75078"
"40001";"40-001";"50,25842";"19,02755"
"40002";"40-002";"50,25842";"19,02755"
"40003";"40-003";"50,25842";"19,02755"
"40004";"40-004";"50,25842";"19,02755"
"40005";"40-005";"50,25842";"19,02755"
"40006";"40-006";"50,25842";"19,02755"
"40007";"40-007";"50,25842";"19,02755"
"40008";"40-008";"50,25842";"19,02755"
"40009";"40-009";"50,25842";"19,02755"
"40010";"40-010";"50,25842";"19,02755"
"40011";"40-011";"50,25842";"19,02755"
"40012";"40-012";"50,25842";"19,02755"
"40013";"40-013";"50,25842";"19,02755"
"40014";"40-014";"50,25842";"19,02755"
"40015";"40-015";"50,25842";"19,02755"
"40016";"40-016";"50,25842";"19,02755"
"40017";"40-017";"50,25842";"19,02755"
"40018";"40-018";"50,25842";"19,02755"
"40019";"40-019";"50,25842";"19,02755"
"40020";"40-020";"50,25842";"19,02755"
"40021";"40-021";"50,25842";"19,02755"
"40022";"40-022";"50,25842";"19,02755"
"40024";"40-024";"50,25842";"19,02755"
"40025";"40-025";"50,25842";"19,02755"
"40026";"40-026";"50,25842";"19,02755"
"40027";"40-027";"50,25842";"19,02755"
"40028";"40-028";"50,25842";"19,02755"
"40029";"40-029";"50,25842";"19,02755"
"40030";"40-030";"50,25842";"19,02755"
"40031";"40-031";"50,25842";"19,02755"
"40032";"40-032";"50,25842";"19,02755"
"40034";"40-034";"50,25842";"19,02755"
"40035";"40-035";"50,25842";"19,02755"
"40036";"40-036";"50,25842";"19,02755"
"40037";"40-037";"50,25842";"19,02755"
"40038";"40-038";"50,25842";"19,02755"
"40039";"40-039";"50,25842";"19,02755"
"40040";"40-040";"50,25842";"19,02755"
"40041";"40-041";"50,25842";"19,02755"
"40042";"40-042";"50,25842";"19,02755"
"40043";"40-043";"50,25842";"19,02755"
"40044";"40-044";"50,25842";"19,02755"
"40045";"40-045";"50,25842";"19,02755"
"40046";"40-046";"50,25842";"19,02755"
"40047";"40-047";"50,25842";"19,02755"
"40048";"40-048";"50,25842";"19,02755"
"40049";"40-049";"50,25842";"19,02755"
"40050";"40-050";"50,25842";"19,02755"
"40052";"40-052";"50,25842";"19,02755"
"40053";"40-053";"50,25842";"19,02755"
"40054";"40-054";"50,25842";"19,02755"
"40055";"40-055";"50,25842";"19,02755"
"40056";"40-056";"50,25842";"19,02755"
"40057";"40-057";"50,25842";"19,02755"
"40058";"40-058";"50,25842";"19,02755"
"40059";"40-059";"50,25842";"19,02755"
"40060";"40-060";"50,25842";"19,02755"
"40061";"40-061";"50,25842";"19,02755"
"40062";"40-062";"50,25842";"19,02755"
"40063";"40-063";"50,25842";"19,02755"
"40064";"40-064";"50,25842";"19,02755"
"40065";"40-065";"50,25842";"19,02755"
"40066";"40-066";"50,25842";"19,02755"
"40067";"40-067";"50,25842";"19,02755"
"40068";"40-068";"50,25842";"19,02755"
"40069";"40-069";"50,25842";"19,02755"
"40070";"40-070";"50,25842";"19,02755"
"40071";"40-071";"50,25842";"19,02755"
"40072";"40-072";"50,25842";"19,02755"
"40073";"40-073";"50,25842";"19,02755"
"40074";"40-074";"50,25842";"19,02755"
"40076";"40-076";"50,25842";"19,02755"
"40077";"40-077";"50,25842";"19,02755"
"40078";"40-078";"50,25842";"19,02755"
"40079";"40-079";"50,25842";"19,02755"
"40081";"40-081";"50,25842";"19,02755"
"40082";"40-082";"50,25842";"19,02755"
"40083";"40-083";"50,25842";"19,02755"
"40084";"40-084";"50,25842";"19,02755"
"40085";"40-085";"50,25842";"19,02755"
"40086";"40-086";"50,25842";"19,02755"
"40087";"40-087";"50,25842";"19,02755"
"40091";"40-091";"50,25842";"19,02755"
"40092";"40-092";"50,25842";"19,02755"
"40093";"40-093";"50,25842";"19,02755"
"40094";"40-094";"50,25842";"19,02755"
"40095";"40-095";"50,25842";"19,02755"
"40096";"40-096";"50,25842";"19,02755"
"40097";"40-097";"50,25842";"19,02755"
"40098";"40-098";"50,25842";"19,02755"
"40100";"40-100";"50,25842";"19,02755"
"40101";"40-101";"50,25842";"19,02755"
"40102";"40-102";"50,25842";"19,02755"
"40103";"40-103";"50,25842";"19,02755"
"40104";"40-104";"50,25842";"19,02755"
"40105";"40-105";"50,25842";"19,02755"
