"46375";"46-375";"50,67035";"18,47282"
"46380";"46-380";"50,72874";"18,44501"
"47100";"47-100";"50,5107";"18,30056"
"47110";"47-110";"50,65338";"18,38493"
"47113";"47-113";"50,65338";"18,38493"
"47120";"47-120";"50,60503";"18,48467"
"47126";"47-126";"50,61666";"18,46667"
"47133";"47-133";"50,54573";"18,37807"
"47134";"47-134";"50,48941";"18,41034"
"47143";"47-143";"50,38938";"18,34929"
"47150";"47-150";"50,43083";"18,18684"
"47154";"47-154";"50,45882";"18,16778"
"47161";"47-161";"50,53485";"18,30758"
"47171";"47-171";"50,55934";"18,24188"
"47175";"47-175";"50,55";"18,23333"
"47180";"47-180";"50,57163";"18,15585"
"47200";"47-200";"50,34984";"18,22606"
"47205";"47-205";"50,34984";"18,22606"
"47206";"47-206";"50,34984";"18,22606"
"47208";"47-208";"50,31587";"18,12607"
"47214";"47-214";"50,31574";"18,18982"
"47220";"47-220";"50,34984";"18,22606"
"47222";"47-222";"50,34984";"18,22606"
"47223";"47-223";"50,34984";"18,22606"
"47224";"47-224";"50,34984";"18,22606"
"47225";"47-225";"50,34984";"18,22606"
"47230";"47-230";"50,34984";"18,22606"
"47232";"47-232";"50,34984";"18,22606"
"47240";"47-240";"50,28111";"18,24177"
"47244";"47-244";"50,24249";"18,28606"
"47246";"47-246";"50,27862";"18,36634"
"47253";"47-253";"50,28232";"18,19988"
"47260";"47-260";"50,22826";"18,12675"
"47263";"47-263";"50,23333";"18,15"
"47270";"47-270";"50,28455";"18,00356"
"47280";"47-280";"50,2466";"18,04865"
"47300";"47-300";"50,47515";"17,96539"
"47303";"47-303";"50,47515";"17,96539"
"47316";"47-316";"50,52903";"18,01003"
"47320";"47-320";"50,49222";"18,01994"
"47325";"47-325";"50,53966";"18,07594"
"47330";"47-330";"50,42482";"18,12349"
"47340";"47-340";"50,34349";"17,99097"
"47344";"47-344";"50,37322";"18,00427"
"47364";"47-364";"50,46215";"17,85665"
"47370";"47-370";"50,441";"17,79408"
"47400";"47-400";"50,09195";"18,21928"
"47403";"47-403";"50,09195";"18,21928"
"47404";"47-404";"50,09195";"18,21928"
"47406";"47-406";"50,09195";"18,21928"
"47411";"47-411";"50,09195";"18,21928"
"47420";"47-420";"50,20058";"18,31146"
"47430";"47-430";"50,19003";"18,45334"
"47435";"47-435";"50,1219";"18,29962"
"47440";"47-440";"50,16112";"18,31103"
"47445";"47-445";"50,09195";"18,21928"
"47450";"47-450";"49,98247";"18,26846"
"47451";"47-451";"50,00559";"18,23576"
"47460";"47-460";"49,92559";"18,3173"
"47470";"47-470";"50,01822";"18,12251"
"47480";"47-480";"50,08452";"18,09148"
"48100";"48-100";"50,20086";"17,82858"
"48118";"48-118";"50,12222";"17,88889"
"48120";"48-120";"50,1576";"17,98513"
"48130";"48-130";"50,08041";"18,00432"
"48133";"48-133";"50,09173";"17,93037"
"48140";"48-140";"50,05107";"17,79399"
"48145";"48-145";"50,13742";"17,78378"
"48200";"48-200";"50,32124";"17,57461"
"48210";"48-210";"50,38586";"17,66035"
"48217";"48-217";"50,38334";"17,65"
"48220";"48-220";"50,45417";"17,72937"
"48231";"48-231";"50,33631";"17,62636"
"48250";"48-250";"50,35355";"17,86405"
"48267";"48-267";"50,37";"17,69"
"48300";"48-300";"50,47379";"17,33437"
"48303";"48-303";"50,47379";"17,33437"
"48304";"48-304";"50,47379";"17,33437"
"48314";"48-314";"50,54475";"17,36578"
"48315";"48-315";"50,51689";"17,49968"
"48316";"48-316";"50,53869";"17,56096"
"48317";"48-317";"50,48894";"17,59898"
"48319";"48-319";"50,51667";"17,52083"
"48320";"48-320";"50,59648";"17,38243"
"48321";"48-321";"50,51667";"17,52222"
"48324";"48-324";"50,53548";"17,66881"
"48325";"48-325";"50,42297";"17,54655"
"48330";"48-330";"50,37371";"17,36115"
"48340";"48-340";"50,31505";"17,38355"
"48351";"48-351";"50,43499";"17,30656"
"48355";"48-355";"50,35652";"17,2827"
