"50364";"50-364";"51,1";"17,03333"
"50365";"50-365";"51,1";"17,03333"
"50366";"50-366";"51,1";"17,03333"
"50367";"50-367";"51,1";"17,03333"
"50368";"50-368";"51,1";"17,03333"
"50369";"50-369";"51,1";"17,03333"
"50370";"50-370";"51,1";"17,03333"
"50371";"50-371";"51,1";"17,03333"
"50372";"50-372";"51,1";"17,03333"
"50373";"50-373";"51,1";"17,03333"
"50374";"50-374";"51,1";"17,03333"
"50375";"50-375";"51,1";"17,03333"
"50376";"50-376";"51,1";"17,03333"
"50377";"50-377";"51,1";"17,03333"
"50378";"50-378";"51,1";"17,03333"
"50379";"50-379";"51,1";"17,03333"
"50380";"50-380";"51,1";"17,03333"
"50381";"50-381";"51,1";"17,03333"
"50382";"50-382";"51,1";"17,03333"
"50383";"50-383";"51,1";"17,03333"
"50384";"50-384";"51,1";"17,03333"
"50385";"50-385";"51,1";"17,03333"
"50386";"50-386";"51,1";"17,03333"
"50388";"50-388";"51,1";"17,03333"
"50399";"50-399";"51,1";"17,03333"
"50401";"50-401";"51,1";"17,03333"
"50402";"50-402";"51,1";"17,03333"
"50403";"50-403";"51,1";"17,03333"
"50406";"50-406";"51,1";"17,03333"
"50407";"50-407";"51,1";"17,03333"
"50408";"50-408";"51,1";"17,03333"
"50411";"50-411";"51,1";"17,03333"
"50412";"50-412";"51,1";"17,03333"
"50413";"50-413";"51,1";"17,03333"
"50414";"50-414";"51,1";"17,03333"
"50415";"50-415";"51,1";"17,03333"
"50416";"50-416";"51,1";"17,03333"
"50417";"50-417";"51,1";"17,03333"
"50418";"50-418";"51,1";"17,03333"
"50419";"50-419";"51,1";"17,03333"
"50420";"50-420";"51,1";"17,03333"
"50421";"50-421";"51,1";"17,03333"
"50422";"50-422";"51,1";"17,03333"
"50424";"50-424";"51,1";"17,03333"
"50425";"50-425";"51,1";"17,03333"
"50426";"50-426";"51,1";"17,03333"
"50427";"50-427";"51,1";"17,03333"
"50428";"50-428";"51,1";"17,03333"
"50429";"50-429";"51,1";"17,03333"
"50430";"50-430";"51,1";"17,03333"
"50431";"50-431";"51,1";"17,03333"
"50432";"50-432";"51,1";"17,03333"
"50433";"50-433";"51,1";"17,03333"
"50434";"50-434";"51,1";"17,03333"
"50435";"50-435";"51,1";"17,03333"
"50436";"50-436";"51,1";"17,03333"
"50437";"50-437";"51,1";"17,03333"
"50438";"50-438";"51,1";"17,03333"
"50439";"50-439";"51,1";"17,03333"
"50440";"50-440";"51,1";"17,03333"
"50441";"50-441";"51,1";"17,03333"
"50442";"50-442";"51,1";"17,03333"
"50443";"50-443";"51,1";"17,03333"
"50444";"50-444";"51,1";"17,03333"
"50445";"50-445";"51,1";"17,03333"
"50446";"50-446";"51,1";"17,03333"
"50447";"50-447";"51,1";"17,03333"
"50448";"50-448";"51,1";"17,03333"
"50449";"50-449";"51,1";"17,03333"
"50450";"50-450";"51,1";"17,03333"
"50451";"50-451";"51,1";"17,03333"
"50452";"50-452";"51,1";"17,03333"
"50453";"50-453";"51,1";"17,03333"
"50454";"50-454";"51,1";"17,03333"
"50455";"50-455";"51,1";"17,03333"
"50456";"50-456";"51,1";"17,03333"
"50457";"50-457";"51,1";"17,03333"
"50458";"50-458";"51,1";"17,03333"
"50501";"50-501";"51,1";"17,03333"
"50502";"50-502";"51,1";"17,03333"
"50503";"50-503";"51,1";"17,03333"
"50504";"50-504";"51,1";"17,03333"
"50505";"50-505";"51,1";"17,03333"
"50506";"50-506";"51,1";"17,03333"
"50507";"50-507";"51,1";"17,03333"
"50508";"50-508";"51,1";"17,03333"
"50509";"50-509";"51,1";"17,03333"
"50510";"50-510";"51,1";"17,03333"
"50511";"50-511";"51,1";"17,03333"
"50512";"50-512";"51,1";"17,03333"
"50513";"50-513";"51,1";"17,03333"
"50514";"50-514";"51,1";"17,03333"
"50515";"50-515";"51,1";"17,03333"
"50516";"50-516";"51,1";"17,03333"
"50517";"50-517";"51,1";"17,03333"
"50518";"50-518";"51,1";"17,03333"
"50519";"50-519";"51,1";"17,03333"
"50520";"50-520";"51,1";"17,03333"
"50521";"50-521";"51,1";"17,03333"
"50522";"50-522";"51,1";"17,03333"
"50523";"50-523";"51,1";"17,03333"
"50524";"50-524";"51,1";"17,03333"
"50525";"50-525";"51,1";"17,03333"
"50526";"50-526";"51,1";"17,03333"
"50527";"50-527";"51,1";"17,03333"
"50528";"50-528";"51,1";"17,03333"
"50529";"50-529";"51,1";"17,03333"
"50530";"50-530";"51,1";"17,03333"
"50531";"50-531";"51,1";"17,03333"
"50532";"50-532";"51,1";"17,03333"
"50533";"50-533";"51,1";"17,03333"
"50534";"50-534";"51,1";"17,03333"
"50535";"50-535";"51,1";"17,03333"
"50536";"50-536";"51,1";"17,03333"
"50537";"50-537";"51,1";"17,03333"
"50538";"50-538";"51,1";"17,03333"
"50539";"50-539";"51,1";"17,03333"
"50540";"50-540";"51,1";"17,03333"
"50541";"50-541";"51,1";"17,03333"
"50542";"50-542";"51,1";"17,03333"
"50543";"50-543";"51,1";"17,03333"
"50544";"50-544";"51,1";"17,03333"
"50545";"50-545";"51,1";"17,03333"
"50546";"50-546";"51,1";"17,03333"
"50547";"50-547";"51,1";"17,03333"
"50548";"50-548";"51,1";"17,03333"
"50549";"50-549";"51,1";"17,03333"
"50550";"50-550";"51,1";"17,03333"
"50551";"50-551";"51,1";"17,03333"
"50552";"50-552";"51,1";"17,03333"
"50553";"50-553";"51,1";"17,03333"
"50554";"50-554";"51,1";"17,03333"
"50555";"50-555";"51,1";"17,03333"
"50556";"50-556";"51,1";"17,03333"
"50557";"50-557";"51,1";"17,03333"
"50558";"50-558";"51,1";"17,03333"
"50559";"50-559";"51,1";"17,03333"
"50560";"50-560";"51,1";"17,03333"
"50561";"50-561";"51,1";"17,03333"
"50562";"50-562";"51,1";"17,03333"
"50563";"50-563";"51,1";"17,03333"
"50564";"50-564";"51,1";"17,03333"
"50565";"50-565";"51,1";"17,03333"
"50566";"50-566";"51,1";"17,03333"
"50567";"50-567";"51,1";"17,03333"
"50568";"50-568";"51,1";"17,03333"
"50569";"50-569";"51,1";"17,03333"
"50570";"50-570";"51,1";"17,03333"
"50571";"50-571";"51,1";"17,03333"
"50572";"50-572";"51,1";"17,03333"
"50573";"50-573";"51,1";"17,03333"
"50574";"50-574";"51,1";"17,03333"
"50576";"50-576";"51,1";"17,03333"
"50580";"50-580";"51,1";"17,03333"
"50900";"50-900";"51,1";"17,03333"
"50901";"50-901";"51,1";"17,03333"
"50930";"50-930";"51,1";"17,03333"
"50940";"50-940";"51,1";"17,03333"
"51001";"51-001";"51,1";"17,03333"
"51002";"51-002";"51,1";"17,03333"
"51003";"51-003";"51,1";"17,03333"
"51004";"51-004";"51,1";"17,03333"
"51005";"51-005";"51,1";"17,03333"
"51006";"51-006";"51,1";"17,03333"
"51007";"51-007";"51,1";"17,03333"
"51008";"51-008";"51,1";"17,03333"
"51009";"51-009";"51,1";"17,03333"
"51010";"51-010";"51,1";"17,03333"
"51011";"51-011";"51,1";"17,03333"
"51050";"51-050";"51,1";"17,03333"
"51051";"51-051";"51,1";"17,03333"
"51052";"51-052";"51,1";"17,03333"
"51107";"51-107";"51,1";"17,03333"
"51108";"51-108";"51,1";"17,03333"
"51109";"51-109";"51,1";"17,03333"
"51110";"51-110";"51,1";"17,03333"
"51111";"51-111";"51,1";"17,03333"
"51112";"51-112";"51,1";"17,03333"
"51113";"51-113";"51,1";"17,03333"
"51114";"51-114";"51,1";"17,03333"
"51115";"51-115";"51,1";"17,03333"
"51116";"51-116";"51,1";"17,03333"
"51117";"51-117";"51,1";"17,03333"
"51118";"51-118";"51,1";"17,03333"
"51119";"51-119";"51,1";"17,03333"
"51120";"51-120";"51,1";"17,03333"
"51121";"51-121";"51,1";"17,03333"
"51122";"51-122";"51,1";"17,03333"
"51123";"51-123";"51,1";"17,03333"
"51124";"51-124";"51,1";"17,03333"
"51125";"51-125";"51,1";"17,03333"
"51126";"51-126";"51,1";"17,03333"
"51127";"51-127";"51,1";"17,03333"
"51128";"51-128";"51,1";"17,03333"
"51129";"51-129";"51,1";"17,03333"
"51130";"51-130";"51,1";"17,03333"
"51131";"51-131";"51,1";"17,03333"
"51132";"51-132";"51,1";"17,03333"
"51134";"51-134";"51,1";"17,03333"
"51136";"51-136";"51,1";"17,03333"
"51137";"51-137";"51,1";"17,03333"
"51138";"51-138";"51,1";"17,03333"
"51139";"51-139";"51,1";"17,03333"
"51140";"51-140";"51,1";"17,03333"
"51141";"51-141";"51,1";"17,03333"
"51142";"51-142";"51,1";"17,03333"
"51143";"51-143";"51,1";"17,03333"
"51144";"51-144";"51,1";"17,03333"
"51145";"51-145";"51,1";"17,03333"
"51146";"51-146";"51,1";"17,03333"
"51147";"51-147";"51,1";"17,03333"
"51148";"51-148";"51,1";"17,03333"
"51149";"51-149";"51,1";"17,03333"
"51150";"51-150";"51,1";"17,03333"
"51151";"51-151";"51,1";"17,03333"
"51152";"51-152";"51,1";"17,03333"
"51153";"51-153";"51,1";"17,03333"
"51160";"51-160";"51,1";"17,03333"
"51161";"51-161";"51,1";"17,03333"
"51162";"51-162";"51,1";"17,03333"
"51163";"51-163";"51,1";"17,03333"
"51164";"51-164";"51,1";"17,03333"
"51165";"51-165";"51,1";"17,03333"
"51166";"51-166";"51,1";"17,03333"
"51167";"51-167";"51,1";"17,03333"
"51168";"51-168";"51,1";"17,03333"
"51169";"51-169";"51,1";"17,03333"
"51170";"51-170";"51,1";"17,03333"
"51171";"51-171";"51,1";"17,03333"
"51173";"51-173";"51,1";"17,03333"
"51179";"51-179";"51,1";"17,03333"
